Source.Name,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
20221231172557pdf_1-14 Januari 2023.pdf,,,,,INTERNATIONAL,,,
20221231172557pdf_1-14 Januari 2023.pdf,NO,LOCATION,CITY,IATA CODE,FLIGHT PRICE,"DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE
ONE TIME CUSTOMER","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE"
20221231172557pdf_1-14 Januari 2023.pdf,,,,,,(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),(incl. VAT+Gov Tax)
20221231172557pdf_1-14 Januari 2023.pdf,,,,,(USCents / Liter),(Rp / Liter),(Rp / Liter),(USCents / Liter)
20230315022527pdf_15-31 Maret 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),97.20,"16,349.97","16,394.04",107.07
20230315022527pdf_15-31 Maret 2023.pdf,56,DUMATUBUN,TUAL,LUV,99.20,"16,672.74","16,717.68",109.19
20230315022527pdf_15-31 Maret 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,94.80,"15,915.90","15,958.80",104.18
20230315022527pdf_15-31 Maret 2023.pdf,58,KALIMARAU,BERAU,BEJ,97.70,"16,405.62","16,449.84",107.40
20230315022527pdf_15-31 Maret 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,97.80,"16,416.75","16,461.00",107.52
20230315022527pdf_15-31 Maret 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,95.00,"15,904.77","15,947.64",104.07
20230315022527pdf_15-31 Maret 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,98.80,"16,572.57","16,617.24",108.52
20230315022527pdf_15-31 Maret 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,95.30,"15,982.68","16,025.76",104.62
20230315022527pdf_15-31 Maret 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,99.40,"16,695.00","16,740.00",109.30
20230315022527pdf_15-31 Maret 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,95.50,"16,071.72","16,115.04",105.18
20230315022527pdf_15-31 Maret 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,98.00,"16,450.14","16,494.48",107.74
20230315022527pdf_15-31 Maret 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,97.30,"16,372.23","16,416.36",107.18
20230315022527pdf_15-31 Maret 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,95.30,"15,982.68","16,025.76",104.62
20230315022527pdf_15-31 Maret 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,96.80,"16,249.80","16,293.60",106.40
20230315022527pdf_15-31 Maret 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,99.10,"16,672.74","16,717.68",109.19
20230315022527pdf_15-31 Maret 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,97.00,"16,283.19","16,327.08",106.63
20230315022527pdf_15-31 Maret 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,98.80,"16,695.00","16,740.00",109.30
20230315022527pdf_15-31 Maret 2023.pdf,72,BUDIARTO,CURUG,BTO,96.90,"16,338.84","16,382.88",97.72
20230401025656pdf_1-14 April 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,93.90,"15,882.51","15,925.32",
20230401025656pdf_1-14 April 2023.pdf,2,PATTIMURA,AMBON,AMQ,95.30,"16,127.37","16,170.84",
20230401025656pdf_1-14 April 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,93.90,"15,882.51","15,925.32",
20230401025656pdf_1-14 April 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,90.90,"15,359.40","15,400.80",
20230401025656pdf_1-14 April 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,95.30,"16,127.37","16,170.84",
20230401025656pdf_1-14 April 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,91.70,"15,548.61","15,590.52",
20230401025656pdf_1-14 April 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,94.10,"15,927.03","15,969.96",
20230401025656pdf_1-14 April 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,92.30,"15,604.26","15,646.32",
20230401025656pdf_1-14 April 2023.pdf,9,HANG NADIM,BATAM,BTH,91.00,"13,851.43","13,892.86",
20230401025656pdf_1-14 April 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,91.60,"15,481.83","15,523.56",
20230401025656pdf_1-14 April 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,77.90,"13,133.40","13,168.80",
20230401025656pdf_1-14 April 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,93.20,"15,760.08","15,802.56",
20230401025656pdf_1-14 April 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,92.00,"15,593.13","15,635.16",
20230401025656pdf_1-14 April 2023.pdf,14,SENTANI,JAYAPURA,DJJ,95.30,"16,082.85","16,126.20",
20230401025656pdf_1-14 April 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,93.10,"15,704.43","15,746.76",
20230401025656pdf_1-14 April 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,91.60,"15,481.83","15,523.56",
20230401025656pdf_1-14 April 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,94.10,"15,927.03","15,969.96",
20230401025656pdf_1-14 April 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,94.50,"15,993.81","16,036.92",
20230401025656pdf_1-14 April 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,85.00,"14,357.70","14,396.40",
20230401025656pdf_1-14 April 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,93.00,"15,715.56","15,757.92",
20230401025656pdf_1-14 April 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,94.50,"15,993.81","16,036.92",
20230401025656pdf_1-14 April 2023.pdf,22,UTAROM,KAIMANA,KNG,95.30,"16,127.37","16,170.84",
20230401025656pdf_1-14 April 2023.pdf,23,ELTARI,KUPANG,KOE,90.80,"15,314.88","15,356.16",
20230401025656pdf_1-14 April 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,93.40,"15,793.47","15,836.04",
20230401025656pdf_1-14 April 2023.pdf,25,BUBUNG,LUWUK,LUW,94.50,"15,993.81","16,036.92",
20230401025656pdf_1-14 April 2023.pdf,26,SAM RATULANGI,MANADO,MDC,94.50,"15,993.81","16,036.92",
20230401025656pdf_1-14 April 2023.pdf,27,POLONIA,MEDAN,MES,91.60,"15,481.83","15,523.56",
20230401025656pdf_1-14 April 2023.pdf,28,MOPAH,MERAUKE,MKQ,95.30,"16,127.37","16,170.84",
20230401025656pdf_1-14 April 2023.pdf,29,RENDANI,MANOKWARI,MKW,95.30,"16,127.37","16,170.84",
20230401025656pdf_1-14 April 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,84.40,"14,246.40","14,284.80",
20230401025656pdf_1-14 April 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,93.30,"15,782.34","15,824.88",
20230401025656pdf_1-14 April 2023.pdf,32,WAI OTI,MAUMERE,MOF,94.10,"15,927.03","15,969.96",
20230401025656pdf_1-14 April 2023.pdf,33,PANIAI,NABIRE,NBX,95.30,"16,127.37","16,170.84",
20230401025656pdf_1-14 April 2023.pdf,34,RANAI,NATUNA,NTX,91.60,"15,481.83","15,523.56",
20230401025656pdf_1-14 April 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,93.50,"15,815.73","15,858.36",
20230401025656pdf_1-14 April 2023.pdf,36,MINANGKABAU,PADANG,PDG,91.60,"15,370.53","15,411.96",
20230401025656pdf_1-14 April 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,91.20,"15,426.18","15,467.76",
20230401025656pdf_1-14 April 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,93.90,"15,882.51","15,925.32",
20230401025656pdf_1-14 April 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,91.60,"15,481.83","15,523.56",
20230401025656pdf_1-14 April 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,93.90,"15,882.51","15,925.32",
20230401025656pdf_1-14 April 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"91.20","15,426.18","15,467.76",
20230401025656pdf_1-14 April 2023.pdf,42,MUTIARA,PALU,PLW,94.50,"15,993.81","16,036.92",
20230401025656pdf_1-14 April 2023.pdf,43,SUPADIO,PONTIANAK,PNK,93.90,"15,882.51","15,925.32",
20230401025656pdf_1-14 April 2023.pdf,44,H. ASAN,SAMPIT,SMQ,93.90,"15,882.51","15,925.32",
20230401025656pdf_1-14 April 2023.pdf,45,ADISUMARMO,SOLO,SOC,93.20,"15,760.08","15,802.56",
20230401025656pdf_1-14 April 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,95.30,"16,127.37","16,170.84",
20230401025656pdf_1-14 April 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,92.40,"15,604.26","15,646.32",
20230401025656pdf_1-14 April 2023.pdf,48,JUANDA,SURABAYA,SUB,90.50,"15,270.36","15,311.52",
20230401025656pdf_1-14 April 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,90.40,"15,426.18","15,467.76",
20230401025656pdf_1-14 April 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,92.20,"15,604.26","15,646.32",
20230401025656pdf_1-14 April 2023.pdf,51,JUWATA,TARAKAN,TRK,93.90,"15,882.51","15,925.32",
20230401025656pdf_1-14 April 2023.pdf,52,BABULLAH,TERNATE,TTE,95.30,"16,127.37","16,170.84",
20230401025656pdf_1-14 April 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,94.10,"15,871.38","15,914.16",
20230401025656pdf_1-14 April 2023.pdf,54,MAU HAU,WAINGAPU,WGP,94.10,"15,927.03","15,969.96",
20230401025656pdf_1-14 April 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),93.50,"15,849.12","15,891.84",
20230401025656pdf_1-14 April 2023.pdf,56,DUMATUBUN,TUAL,LUV,95.10,"16,105.11","16,148.52",
20230401025656pdf_1-14 April 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,91.20,"15,415.05","15,456.60",
20230401025656pdf_1-14 April 2023.pdf,58,KALIMARAU,BERAU,BEJ,93.90,"15,882.51","15,925.32",
20230401025656pdf_1-14 April 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,93.90,"15,893.64","15,936.48",
20230401025656pdf_1-14 April 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,91.30,"15,403.92","15,445.44",
20230401025656pdf_1-14 April 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,94.90,"16,038.33","16,081.56",
20230401025656pdf_1-14 April 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,91.60,"15,481.83","15,523.56",
20230401025656pdf_1-14 April 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,95.30,"16,127.37","16,170.84",
20230401025656pdf_1-14 April 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,91.90,"15,570.87","15,612.84",
20230401025656pdf_1-14 April 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,94.10,"15,927.03","15,969.96",
20230401025656pdf_1-14 April 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,93.60,"15,871.38","15,914.16",
20230401025656pdf_1-14 April 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,91.60,"15,481.83","15,523.56",
20230401025656pdf_1-14 April 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,93.00,"15,726.69","15,769.08",
20230401025656pdf_1-14 April 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,95.00,"16,105.11","16,148.52",
20230401025656pdf_1-14 April 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,93.20,"15,760.08","15,802.56",
20230401025656pdf_1-14 April 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,94.80,"16,127.37","16,170.84",
20230401025656pdf_1-14 April 2023.pdf,72,BUDIARTO,CURUG,BTO,93.20,"15,837.99","15,880.68",
20230415000123pdf_15-30 April 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,95.10,"15,715.56","15,757.92",
20230415000123pdf_15-30 April 2023.pdf,2,PATTIMURA,AMBON,AMQ,96.40,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,95.10,"15,715.56","15,757.92",
20230415000123pdf_15-30 April 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,91.90,"15,192.45","15,233.40",
20230415000123pdf_15-30 April 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,96.40,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,92.80,"15,381.66","15,423.12",
20230415000123pdf_15-30 April 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,95.30,"15,760.08","15,802.56",
20230415000123pdf_15-30 April 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,93.40,"15,437.31","15,478.92",
20230415000123pdf_15-30 April 2023.pdf,9,HANG NADIM,BATAM,BTH,92.00,"13,700.98","13,741.96",
20230415000123pdf_15-30 April 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,92.70,"15,314.88","15,356.16",
20230415000123pdf_15-30 April 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,78.60,"12,966.45","13,001.40",
20230415000123pdf_15-30 April 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,94.40,"15,593.13","15,635.16",
20230415000123pdf_15-30 April 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,93.10,"15,426.18","15,467.76",
20230415000123pdf_15-30 April 2023.pdf,14,SENTANI,JAYAPURA,DJJ,96.50,"15,915.90","15,958.80",
20230415000123pdf_15-30 April 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,94.20,"15,537.48","15,579.36",
20230415000123pdf_15-30 April 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,92.70,"15,314.88","15,356.16",
20230415000123pdf_15-30 April 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,95.30,"15,760.08","15,802.56",
20230415000123pdf_15-30 April 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,95.70,"15,826.86","15,869.52",
20230415000123pdf_15-30 April 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,85.90,"14,190.75","14,229.00",
20230415000123pdf_15-30 April 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,94.10,"15,548.61","15,590.52",
20230415000123pdf_15-30 April 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,95.70,"15,826.86","15,869.52",
20230415000123pdf_15-30 April 2023.pdf,22,UTAROM,KAIMANA,KNG,96.40,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,23,ELTARI,KUPANG,KOE,91.90,"15,147.93","15,188.76",
20230415000123pdf_15-30 April 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,94.50,"15,626.52","15,668.64",
20230415000123pdf_15-30 April 2023.pdf,25,BUBUNG,LUWUK,LUW,95.70,"15,826.86","15,869.52",
20230415000123pdf_15-30 April 2023.pdf,26,SAM RATULANGI,MANADO,MDC,95.70,"15,826.86","15,869.52",
20230415000123pdf_15-30 April 2023.pdf,27,POLONIA,MEDAN,MES,92.70,"15,314.88","15,356.16",
20230415000123pdf_15-30 April 2023.pdf,28,MOPAH,MERAUKE,MKQ,96.40,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,29,RENDANI,MANOKWARI,MKW,96.40,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,85.30,"14,079.45","14,117.40",
20230415000123pdf_15-30 April 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,94.40,"15,615.39","15,657.48",
20230415000123pdf_15-30 April 2023.pdf,32,WAI OTI,MAUMERE,MOF,95.30,"15,760.08","15,802.56",
20230415000123pdf_15-30 April 2023.pdf,33,PANIAI,NABIRE,NBX,96.40,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,34,RANAI,NATUNA,NTX,92.70,"15,314.88","15,356.16",
20230415000123pdf_15-30 April 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,94.60,"15,648.78","15,690.96",
20230415000123pdf_15-30 April 2023.pdf,36,MINANGKABAU,PADANG,PDG,92.70,"15,203.58","15,244.56",
20230415000123pdf_15-30 April 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,92.30,"15,248.10","15,289.20",
20230415000123pdf_15-30 April 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,95.10,"15,715.56","15,757.92",
20230415000123pdf_15-30 April 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,92.70,"15,314.88","15,356.16",
20230415000123pdf_15-30 April 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,95.10,"15,715.56","15,757.92",
20230415000123pdf_15-30 April 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"92.30","15,248.10","15,289.20",
20230415000123pdf_15-30 April 2023.pdf,42,MUTIARA,PALU,PLW,95.70,"15,826.86","15,869.52",
20230415000123pdf_15-30 April 2023.pdf,43,SUPADIO,PONTIANAK,PNK,95.10,"15,715.56","15,757.92",
20230415000123pdf_15-30 April 2023.pdf,44,H. ASAN,SAMPIT,SMQ,95.10,"15,715.56","15,757.92",
20230415000123pdf_15-30 April 2023.pdf,45,ADISUMARMO,SOLO,SOC,94.40,"15,593.13","15,635.16",
20230415000123pdf_15-30 April 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,96.40,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,93.50,"15,437.31","15,478.92",
20230415000123pdf_15-30 April 2023.pdf,48,JUANDA,SURABAYA,SUB,91.60,"15,103.41","15,144.12",
20230415000123pdf_15-30 April 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,91.50,"15,259.23","15,300.36",
20230415000123pdf_15-30 April 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,93.30,"15,437.31","15,478.92",
20230415000123pdf_15-30 April 2023.pdf,51,JUWATA,TARAKAN,TRK,95.10,"15,715.56","15,757.92",
20230415000123pdf_15-30 April 2023.pdf,52,BABULLAH,TERNATE,TTE,96.40,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,95.20,"15,704.43","15,746.76",
20230415000123pdf_15-30 April 2023.pdf,54,MAU HAU,WAINGAPU,WGP,95.30,"15,760.08","15,802.56",
20230415000123pdf_15-30 April 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),94.70,"15,682.17","15,724.44",
20230415000123pdf_15-30 April 2023.pdf,56,DUMATUBUN,TUAL,LUV,96.30,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,92.20,"15,248.10","15,289.20",
20230415000123pdf_15-30 April 2023.pdf,58,KALIMARAU,BERAU,BEJ,95.10,"15,715.56","15,757.92",
20230415000123pdf_15-30 April 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,95.10,"15,726.69","15,769.08",
20230415000123pdf_15-30 April 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,92.40,"15,236.97","15,278.04",
20230415000123pdf_15-30 April 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,96.10,"15,871.38","15,914.16",
20230415000123pdf_15-30 April 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,92.70,"15,314.88","15,356.16",
20230415000123pdf_15-30 April 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,96.40,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,93.00,"15,403.92","15,445.44",
20230415000123pdf_15-30 April 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,95.30,"15,760.08","15,802.56",
20230415000123pdf_15-30 April 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,94.80,"15,704.43","15,746.76",
20230415000123pdf_15-30 April 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,92.70,"15,314.88","15,356.16",
20230415000123pdf_15-30 April 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,94.10,"15,559.74","15,601.68",
20230415000123pdf_15-30 April 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,96.20,"15,938.16","15,981.12",
20230415000123pdf_15-30 April 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,94.40,"15,593.13","15,635.16",
20230415000123pdf_15-30 April 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,95.90,"15,949.29","15,992.28",
20230415000123pdf_15-30 April 2023.pdf,72,BUDIARTO,CURUG,BTO,94.40,"15,671.04","15,713.28",
20230502084550pdf_1-14 Mei 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,93.90,"15,292.62","15,333.84",
20230502084550pdf_1-14 Mei 2023.pdf,2,PATTIMURA,AMBON,AMQ,94.90,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,93.90,"15,292.62","15,333.84",
20230502084550pdf_1-14 Mei 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,90.30,"14,713.86","14,753.52",
20230502084550pdf_1-14 Mei 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,94.90,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,91.80,"14,992.11","15,032.52",
20230502084550pdf_1-14 Mei 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,94.10,"15,337.14","15,378.48",
20230502084550pdf_1-14 Mei 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,92.20,"15,014.37","15,054.84",
20230502084550pdf_1-14 Mei 2023.pdf,9,HANG NADIM,BATAM,BTH,91.00,"13,349.93","13,389.86",
20230502084550pdf_1-14 Mei 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,91.60,"14,925.33","14,965.56",
20230502084550pdf_1-14 Mei 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,76.80,"12,487.86","12,521.52",
20230502084550pdf_1-14 Mei 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,93.10,"15,170.19","15,211.08",
20230502084550pdf_1-14 Mei 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,92.10,"15,036.63","15,077.16",
20230502084550pdf_1-14 Mei 2023.pdf,14,SENTANI,JAYAPURA,DJJ,95.10,"15,448.44","15,490.08",
20230502084550pdf_1-14 Mei 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,92.90,"15,114.54","15,155.28",
20230502084550pdf_1-14 Mei 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,91.60,"14,925.33","14,965.56",
20230502084550pdf_1-14 Mei 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,94.10,"15,337.14","15,378.48",
20230502084550pdf_1-14 Mei 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,94.60,"15,426.18","15,467.76",
20230502084550pdf_1-14 Mei 2023.pdf,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,84.30,"13,712.16","13,749.12",
20230502084550pdf_1-14 Mei 2023.pdf,20,ADISUCIPTO,YOGYAKARTA,JOG,92.90,"15,125.67","15,166.44",
20230502084550pdf_1-14 Mei 2023.pdf,21,WOLTER MONGINSIDI,KENDARI,KDI,94.60,"15,426.18","15,467.76",
20230502084550pdf_1-14 Mei 2023.pdf,22,UTAROM,KAIMANA,KNG,94.90,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,23,ELTARI,KUPANG,KOE,90.60,"14,724.99","14,764.68",
20230502084550pdf_1-14 Mei 2023.pdf,24,LOMBOK INTERNATIONAL,MATARAM,LOP,93.30,"15,203.58","15,244.56",
20230502084550pdf_1-14 Mei 2023.pdf,25,BUBUNG,LUWUK,LUW,94.60,"15,426.18","15,467.76",
20230502084550pdf_1-14 Mei 2023.pdf,26,SAM RATULANGI,MANADO,MDC,94.60,"15,426.18","15,467.76",
20230502084550pdf_1-14 Mei 2023.pdf,27,POLONIA,MEDAN,MES,91.60,"14,925.33","14,965.56",
20230502084550pdf_1-14 Mei 2023.pdf,28,MOPAH,MERAUKE,MKQ,94.90,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,29,RENDANI,MANOKWARI,MKW,94.90,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,83.60,"13,600.86","13,637.52",
20230502084550pdf_1-14 Mei 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,93.20,"15,192.45","15,233.40",
20230502084550pdf_1-14 Mei 2023.pdf,32,WAI OTI,MAUMERE,MOF,94.10,"15,337.14","15,378.48",
20230502084550pdf_1-14 Mei 2023.pdf,33,PANIAI,NABIRE,NBX,94.90,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,34,RANAI,NATUNA,NTX,91.60,"14,925.33","14,965.56",
20230502084550pdf_1-14 Mei 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,93.40,"15,225.84","15,266.88",
20230502084550pdf_1-14 Mei 2023.pdf,36,MINANGKABAU,PADANG,PDG,91.60,"14,814.03","14,853.96",
20230502084550pdf_1-14 Mei 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,91.20,"14,858.55","14,898.60",
20230502084550pdf_1-14 Mei 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,93.90,"15,292.62","15,333.84",
20230502084550pdf_1-14 Mei 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,91.60,"14,925.33","14,965.56",
20230502084550pdf_1-14 Mei 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,93.90,"15,292.62","15,333.84",
20230502084550pdf_1-14 Mei 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"91.20","14,858.55","14,898.60",
20230502084550pdf_1-14 Mei 2023.pdf,42,MUTIARA,PALU,PLW,94.60,"15,426.18","15,467.76",
20230502084550pdf_1-14 Mei 2023.pdf,43,SUPADIO,PONTIANAK,PNK,93.90,"15,292.62","15,333.84",
20230502084550pdf_1-14 Mei 2023.pdf,44,H. ASAN,SAMPIT,SMQ,93.90,"15,292.62","15,333.84",
20230502084550pdf_1-14 Mei 2023.pdf,45,ADISUMARMO,SOLO,SOC,93.10,"15,170.19","15,211.08",
20230502084550pdf_1-14 Mei 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,94.90,"15,470.70","15,512.40",
20230502084550pdf_1-14 Mei 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,92.20,"15,014.37","15,054.84",
20230502084550pdf_1-14 Mei 2023.pdf,48,JUANDA,SURABAYA,SUB,90.30,"14,680.47","14,720.04",
