Year,Month,No,Location,City,IATA_Code,International_Flight_Price_USCents_Liter,Domestic_Flight_Price_Into_Plane_Rp_Liter,Domestic_Flight_Price_One_Time_Customer_Rp_Liter,Source
2023,01,1,APT PRANOTO,SAMARINDA,AAP,102.05,17518.62,17565.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,2,PATTIMURA,AMBON,AMQ,102.75,17663.31,17710.92,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,102.05,17518.62,17565.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,101.05,17362.80,17409.60,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,5,FRANS KAISIEPO,BIAK,BIK,102.75,17663.31,17710.92,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,99.85,17184.72,17231.04,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,7,M. SALAHUDDIN,BIMA,BMU,101.77,17495.64,17542.80,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,8,SEPINGGAN,BALIKPAPAN,BPN,100.40,17240.37,17286.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,9,HANG NADIM,BATAM,BTH,99.05,15325.84,15371.68,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,99.75,17117.94,17164.08,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,11,SOEKARNO HATTA,CENGKARENG,CGK,88.25,15136.80,15177.60,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,12,TUNGGUL WULUNG,CILACAP,CXP,101.35,17396.19,17443.08,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,13,SULTAN THAHA,JAMBI,DJB,100.05,17229.24,17275.68,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,14,SENTANI,JAYAPURA,DJJ,102.85,17618.79,17666.28,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,15,NGURAH RAI,DENPASAR,DPS,101.05,17318.28,17364.96,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,16,PINANG KAMPAI,DUMAI,DUM,99.75,17117.94,17164.08,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,17,H. AROEBOESMAN,ENDE,ENE,101.77,17495.64,17542.80,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,18,JALALUDDIN,GORONTALO,GTO,102.40,17596.53,17643.96,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,95.35,16361.10,16405.20,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,20,ADISUCIPTO,YOGYAKARTA,JOG,101.05,17351.67,17398.44,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,21,WOLTER MONGINSIDI,KENDARI,KDI,102.40,17596.53,17643.96,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,22,UTAROM,KAIMANA,KNG,102.75,17663.31,17710.92,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,23,ELTARI,KUPANG,KOE,98.65,16906.47,16952.04,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,24,LOMBOK INTERNATIONAL,MATARAM,LOP,101.35,17407.32,17454.24,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,25,BUBUNG,LUWUK,LUW,102.40,17596.53,17643.96,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,26,SAM RATULANGI,MANADO,MDC,102.40,17596.53,17643.96,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,27,POLONIA,MEDAN,MES,99.75,17117.94,17164.08,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,28,MOPAH,MERAUKE,MKQ,102.75,17663.31,17710.92,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,29,RENDANI,MANOKWARI,MKW,102.75,17663.31,17710.92,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,30,KERTAJATI,MAJALENGKA,KJT,94.65,16249.80,16293.60,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,31,ABDURACHMAN SALEH,MALANG,MLG,101.15,17373.93,17420.76,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,32,WAI OTI,MAUMERE,MOF,101.77,17495.64,17542.80,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,33,PANIAI,NABIRE,NBX,102.75,17663.31,17710.92,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,34,RANAI,NATUNA,NTX,99.75,17117.94,17164.08,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,35,PONDOK CABE,JAKARTA,PCB,101.45,17429.58,17476.56,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,36,MINANGKABAU,PADANG,PDG,99.75,17006.64,17052.48,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,37,DEPATI AMIR,PANGKAL PINANG,PGK,99.35,17062.29,17108.28,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,38,ISKANDAR,PANGKALAN BUN,PKN,102.05,17518.62,17565.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,99.75,17117.94,17164.08,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,40,TJILIK RIWUT,PALANGKARAYA,PKY,102.05,17518.62,17565.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,99.35,17062.29,17108.28,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,42,MUTIARA,PALU,PLW,102.40,17596.53,17643.96,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,43,SUPADIO,PONTIANAK,PNK,102.05,17518.62,17565.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,44,H. ASAN,SAMPIT,SMQ,102.05,17518.62,17565.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,45,ADISUMARMO,SOLO,SOC,101.35,17396.19,17443.08,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,46,SORONG DARATAN,SORONG,SOQ,102.75,17663.31,17710.92,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,47,ACHMAD YANI,SEMARANG,SRG,100.45,17240.37,17286.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,48,JUANDA,SURABAYA,SUB,98.55,16884.21,16929.72,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,98.45,17062.29,17108.28,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,50,KIJANG,TANJUNG PINANG,TNJ,100.35,17240.37,17286.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,51,JUWATA,TARAKAN,TRK,102.05,17518.62,17565.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,52,BABULLAH,TERNATE,TTE,102.75,17663.31,17710.92,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,53,HASANUDDIN,UJUNG PANDANG,UPG,101.95,17474.10,17521.20,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,54,MAU HAU,WAINGAPU,WGP,101.77,17495.64,17542.80,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,55,ISWAHYUDI,MADIUN,WIAR (ICAO),101.35,17440.71,17487.72,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,56,DUMATUBUN,TUAL,LUV,102.60,17641.05,17688.60,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,57,SILANGIT,SIBORONG-BORONG,DTB,99.25,17051.16,17097.12,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,58,KALIMARAU,BERAU,BEJ,102.05,17518.62,17565.84,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,59,KOMODO,LABUAN BAJO,LBJ,101.85,17507.49,17554.68,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,60,KUALANAMU,DELI SERDANG,KNO,99.45,17040.03,17085.96,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,61,TAMPA PADANG,MAMUJU,MJU,102.75,17641.05,17688.60,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,62,F.L. TOBING,PINANGSORI,FLZ,99.75,17117.94,17164.08,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,63,MOZES KILANGIN,TIMIKA,TIM,102.75,17663.31,17710.92,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,99.95,17206.98,17253.36,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,65,BLIMBINGSARI,BANYUWANGI,BWX,101.77,17495.64,17542.80,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,66,TAMBOLAKA,SUMBA BARAT,TMC,101.45,17462.97,17510.04,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,67,BINAKA,GUNUNGSITOLI,GNS,99.75,17117.94,17164.08,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,68,KULONPROGO,YOGYAKARTA,YIA,101.05,17362.80,17409.60,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,69,KUABANG,HALMAHERA UTARA,KAZ,102.50,17641.05,17688.60,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,101.35,17396.19,17443.08,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,102.25,17663.31,17710.92,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,01,72,BUDIARTO,CURUG,BTO,101.35,17451.84,17498.88,20221231172557pdf_1-14 Januari 2023.pdf + 20230115085437pdf_15-31 Januari 2023.pdf
2023,02,2,PATTIMURA,AMBON,AMQ,105.80,17635.49,17683.02,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,104.00,17312.72,17359.38,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,102.35,17045.59,17091.54,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,5,FRANS KAISIEPO,BIAK,BIK,105.80,17635.49,17683.02,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,101.65,16956.56,17002.26,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,7,M. SALAHUDDIN,BIMA,BMU,104.05,17334.98,17381.70,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,8,SEPINGGAN,BALIKPAPAN,BPN,102.35,17034.47,17080.38,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,9,HANG NADIM,BATAM,BTH,100.80,15120.22,15165.45,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,101.45,16889.77,16935.30,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,11,SOEKARNO HATTA,CENGKARENG,CGK,89.10,14819.60,14859.54,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,12,TUNGGUL WULUNG,CILACAP,CXP,103.25,17190.28,17236.62,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,13,SULTAN THAHA,JAMBI,DJB,101.85,17001.08,17046.90,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,14,SENTANI,JAYAPURA,DJJ,105.90,17590.97,17638.38,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,15,NGURAH RAI,DENPASAR,DPS,102.95,17112.38,17158.50,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,16,PINANG KAMPAI,DUMAI,DUM,101.45,16889.77,16935.30,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,17,H. AROEBOESMAN,ENDE,ENE,104.05,17334.98,17381.70,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,18,JALALUDDIN,GORONTALO,GTO,104.55,17412.89,17459.82,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,19,HALIM PERDANAKUSUMA,JAKARTA,HLP,96.40,16043.90,16087.14,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,20,ADISUCIPTO,YOGYAKARTA,JOG,103.05,17145.76,17191.98,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,21,WOLTER MONGINSIDI,KENDARI,KDI,104.55,17412.89,17459.82,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,22,UTAROM,KAIMANA,KNG,105.80,17635.49,17683.02,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,23,ELTARI,KUPANG,KOE,100.55,16700.56,16745.58,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,24,LOMBOK INTERNATIONAL,MATARAM,LOP,103.25,17201.42,17247.78,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,25,BUBUNG,LUWUK,LUW,104.55,17412.89,17459.82,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,26,SAM RATULANGI,MANADO,MDC,104.55,17412.89,17459.82,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,27,POLONIA,MEDAN,MES,101.45,16889.77,16935.30,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,28,MOPAH,MERAUKE,MKQ,105.80,17635.49,17683.02,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,29,RENDANI,MANOKWARI,MKW,105.80,17635.49,17683.02,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,30,KERTAJATI,MAJALENGKA,KJT,95.75,15932.60,15975.54,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,31,ABDURACHMAN SALEH,MALANG,MLG,103.05,17168.02,17214.30,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,32,WAI OTI,MAUMERE,MOF,104.05,17334.98,17381.70,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,33,PANIAI,NABIRE,NBX,105.80,17635.49,17683.02,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,34,RANAI,NATUNA,NTX,101.45,16889.77,16935.30,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,35,PONDOK CABE,JAKARTA,PCB,103.25,17201.42,17247.78,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,36,MINANGKABAU,PADANG,PDG,101.45,16778.48,16823.70,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,37,DEPATI AMIR,PANGKAL PINANG,PGK,101.05,16834.12,16879.50,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,38,ISKANDAR,PANGKALAN BUN,PKN,104.00,17312.72,17359.38,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,101.45,16889.77,16935.30,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,40,TJILIK RIWUT,PALANGKARAYA,PKY,104.00,17312.72,17359.38,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,101.05,16834.12,16879.50,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,42,MUTIARA,PALU,PLW,104.55,17412.89,17459.82,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,43,SUPADIO,PONTIANAK,PNK,104.00,17312.72,17359.38,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,44,H. ASAN,SAMPIT,SMQ,104.00,17312.72,17359.38,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,45,ADISUMARMO,SOLO,SOC,103.25,17190.28,17236.62,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,46,SORONG DARATAN,SORONG,SOQ,105.80,17635.49,17683.02,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,47,ACHMAD YANI,SEMARANG,SRG,102.35,17034.47,17080.38,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,48,JUANDA,SURABAYA,SUB,100.35,16678.31,16723.26,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,100.25,16834.12,16879.50,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,50,KIJANG,TANJUNG PINANG,TNJ,102.05,17012.20,17058.06,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,51,JUWATA,TARAKAN,TRK,104.00,17312.72,17359.38,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,52,BABULLAH,TERNATE,TTE,105.80,17635.49,17683.02,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,53,HASANUDDIN,UJUNG PANDANG,UPG,104.05,17290.45,17337.06,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,54,MAU HAU,WAINGAPU,WGP,104.05,17334.98,17381.70,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,55,ISWAHYUDI,MADIUN,WIAR (ICAO),103.35,17234.81,17281.26,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,56,DUMATUBUN,TUAL,LUV,105.65,17613.23,17660.70,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,57,SILANGIT,SIBORONG-BORONG,DTB,101.05,16822.99,16868.34,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,58,KALIMARAU,BERAU,BEJ,104.00,17312.72,17359.38,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,59,KOMODO,LABUAN BAJO,LBJ,103.85,17301.58,17348.22,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,60,KUALANAMU,DELI SERDANG,KNO,101.25,16811.86,16857.18,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,61,TAMPA PADANG,MAMUJU,MJU,104.90,17457.41,17504.46,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,62,F.L. TOBING,PINANGSORI,FLZ,101.45,16889.77,16935.30,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,63,MOZES KILANGIN,TIMIKA,TIM,105.80,17635.49,17683.02,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,101.75,16978.81,17024.58,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,65,BLIMBINGSARI,BANYUWANGI,BWX,104.05,17334.98,17381.70,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,66,TAMBOLAKA,SUMBA BARAT,TMC,103.40,17257.06,17303.58,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,67,BINAKA,GUNUNGSITOLI,GNS,101.45,16889.77,16935.30,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,68,KULONPROGO,YOGYAKARTA,YIA,103.05,17156.90,17203.14,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,69,KUABANG,HALMAHERA UTARA,KAZ,105.55,17613.23,17660.70,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,103.25,17190.28,17236.62,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,105.30,17635.49,17683.02,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,02,72,BUDIARTO,CURUG,BTO,103.15,17223.67,17270.10,20230201082329pdf_1-14 Februari 2023.csv + 20230215022333pdf_15-28 Februari 2023.csv
2023,03,1,APT PRANOTO,SAMARINDA,AAP,97.70,16405.62,16449.84,20230315022527pdf_15-31 Maret 2023.pdf
2023,03,2,PATTIMURA,AMBON,AMQ,99.45,16654.79,16699.68,20230301022720pdf_1-14 Maret 2023.csv + 20230315022527pdf_15-31 Maret 2023.pdf
2023,03,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,97.70,16350.33,16394.40,20230301022720pdf_1-14 Maret 2023.csv + 20230315022527pdf_15-31 Maret 2023.pdf
2023,03,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,95.13,15916.98,15959.88,20230301022720pdf_1-14 Maret 2023.csv + 20230315022527pdf_15-31 Maret 2023.pdf
2023,03,5,FRANS KAISIEPO,BIAK,BIK,99.45,16654.79,16699.68,20230301022720pdf_1-14 Maret 2023.csv + 20230315022527pdf_15-31 Maret 2023.pdf
2023,03,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,95.35,15994.17,16037.28,20230301022720pdf_1-14 Maret 2023.csv + 20230315022527pdf_15-31 Maret 2023.pdf
2023,03,7,M. SALAHUDDIN,BIMA,BMU,97.91,16384.80,16428.96,20230301022720pdf_1-14 Maret 2023.csv + 20230315022527pdf_15-31 Maret 2023.pdf
