waktu_id,rute_id,jumlah_penerbangan,jumlah_penumpang,kapasitas_seat,jumlah_barang_kg,jumlah_pos_kg,load_factor_pct
2024,637,46,6655,8280,35064.0,0.0,80.37
2024,641,20,1726,3600,389.0,0.0,47.94
2024,642,443,72288,87211,245718.0,0.0,82.89
2024,644,712,102015,128160,76983.0,1124.0,79.6
2024,645,213,27747,38340,270724.0,2425.0,72.37
2024,646,71,2569,5112,236.0,0.0,50.25
2024,647,14,395,1008,1.0,0.0,39.19
2024,648,2351,374162,462213,2620318.0,1749.0,80.95
2024,649,185,8648,13320,205.0,0.0,64.92
2024,650,72,7615,8660,1072.0,0.0,87.93
2024,651,234,9705,16848,1124.0,0.0,57.6
2024,652,26,3624,4680,13354.0,0.0,77.44
2024,653,1921,300174,357050,2104027.0,8697.0,84.07
2024,655,6,765,1080,1447.0,0.0,70.83
2024,656,745,117919,134100,956257.0,14026.0,87.93
2024,659,1,43,251,0.0,0.0,17.13
2024,662,308,0,0,3846520.0,0.0,0.0
2024,663,4258,708759,812502,8704594.0,0.0,87.23
2024,665,344,49603,56684,6046.0,0.0,87.51
2024,666,1018,157417,183740,1397.0,0.0,85.67
2024,668,36,3001,4470,1119.0,0.0,67.14
2024,669,299,19486,26596,110114.0,0.0,73.27
2024,670,1,86,161,1448.0,0.0,53.42
2024,673,465,30844,57316,18379.0,0.0,53.81
2024,674,1731,255714,330161,1367301.0,2499.0,77.45
2024,675,211,8257,10096,0.0,0.0,81.78
2024,676,1,162,162,1970.0,0.0,100.0
2024,677,301,0,0,1607114.0,0.0,0.0
2024,678,663,108625,141295,959568.0,2805.0,76.88
2024,681,736,117233,157772,1042722.0,3803.0,74.31
2024,682,390,57481,73814,274079.0,0.0,77.87
2024,683,7493,1132719,1438567,11213184.0,42255.0,78.74
2024,686,1775,275463,332653,2153631.0,4022.0,82.81
2024,687,817,170,576,6147385.0,0.0,29.51
2024,688,16,0,192,0.0,0.0,0.0
2024,689,96,13846,20640,451.0,0.0,67.08
2024,693,218,8276,15696,35.0,0.0,52.73
2024,694,2144,330964,395415,2647880.0,10473.0,83.7
2024,695,2,273,324,9595.0,0.0,84.26
2024,696,18,1223,3240,559.0,0.0,37.75
2024,697,1852,317345,391264,1928656.0,202.0,81.11
